playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1009229,6.0,Sam,De Koning,22,204,97,16,RIGHT,VIC,2019,2021,Mornington (Vic)/Dandenong U18,19.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009229.png?im=Scale,width=0.6,height=0.6",26/02/2001,CD_T70,GEEL,Geelong Cats,Cats,6.0,79.3,0.0,0.0,39.0,0.0,10.0,2.0,25.0,8.0,3.0,43.9,29.0,1.0,0.0,0.0,25.0,75.0,64.0,247.0,48.0,24.0,0.0,4.0,2.0,0.0,1.0,0.0,21.0,33.0,24.0,3.0,12.5,31.6,9.0,8.0,28.0,77.4,1.0,0.0,31.0,0.9,22.0,0.0,1.0,914.0,19.0,35.0,285.0,239.7,10.0,76.0,11.0,5.0,0.0,17.0,3.0,2.0,0.0,3.0,66.0,11.0,37.0,6.0,79.3,0.0,0.0,39.0,0.0,1.7,0.3,25.0,1.3,0.5,43.9,4.8,0.2,0.0,0.0,4.2,75.0,10.7,41.2,8.0,4.0,0.0,0.7,0.3,0.0,0.2,0.0,3.5,5.5,4.0,0.5,12.5,31.6,1.5,1.3,4.7,77.4,1.0,0.0,5.2,0.9,3.7,0.0,0.2,152.4,3.2,5.8,239.7,1.7,12.7,1.8,0.8,0.0,2.8,0.5,0.3,0.0,0.5,11.0,1.8,6.2
CD_I1009241,1.0,Brodie,Kemp,22,192,89,17,RIGHT,VIC,2019,2021,Echuca (Vic)/Geelong Grammar (Vic)/Bendigo U18,17.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009241.png?im=Scale,width=0.6,height=0.6",01/05/2001,CD_T30,CARL,Carlton,Blues,1.0,91.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,23.8,5.0,0.0,0.0,0.0,2.0,72.7,22.0,107.0,16.0,13.0,0.0,0.0,0.0,100.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,72.2,0.0,0.0,18.0,4.5,13.0,0.0,0.0,307.0,2.0,6.0,582.0,35.8,4.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,21.0,6.0,16.0,1.0,91.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,23.8,5.0,0.0,0.0,0.0,2.0,72.7,22.0,107.0,16.0,13.0,0.0,0.0,0.0,100.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,72.2,0.0,0.0,18.0,4.5,13.0,0.0,0.0,307.9,2.0,6.0,35.8,4.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,21.0,6.0,16.0
CD_I1009253,7.0,Lachie,Ash,21,188,85,7,RIGHT,VIC,2019,2020,Shepparton Bears (Vic)/Notre Dame College (Vic)/Murray U18,4.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009253.png?im=Scale,width=0.6,height=0.6",21/06/2001,CD_T1010,GWS,GWS Giants,Giants,7.0,84.8,0.0,8.0,0.0,1.0,22.0,3.0,42.9,7.0,0.0,14.9,21.0,0.0,0.0,0.0,63.0,78.8,160.0,547.0,126.0,81.0,0.0,6.0,2.0,0.0,1.0,0.0,18.0,55.0,0.0,0.0,0.0,0.0,11.0,5.0,26.0,77.1,23.0,20.0,105.0,1.9,34.0,0.0,0.0,2952.0,11.0,82.0,279.0,246.8,38.0,0.0,28.0,7.0,1.0,9.0,2.0,9.0,0.0,3.0,141.0,30.0,120.0,7.0,84.8,0.0,1.1,0.0,0.1,3.1,0.4,42.9,1.0,0.0,14.9,3.0,0.0,0.0,0.0,9.0,78.8,22.9,78.1,18.0,11.6,0.0,0.9,0.3,0.0,0.1,0.0,2.6,7.9,0.0,0.0,0.0,0.0,1.6,0.7,3.7,77.1,23.0,20.0,15.0,1.9,4.9,0.0,0.0,421.7,1.6,11.7,246.8,5.4,0.0,4.0,1.0,0.1,1.3,0.3,1.3,0.0,0.4,20.1,4.3,17.1
CD_I1009256,7.0,Hayden,Young,22,189,88,26,LEFT,VIC,2019,2020,Somerville (Vic)/Mornington SC (Vic)/Dandenong U18,7.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009256.png?im=Scale,width=0.6,height=0.6",11/04/2001,CD_T60,FRE,Fremantle,Freo,7.0,84.5,1.0,3.0,0.0,0.0,10.0,2.0,18.2,11.0,4.0,26.8,37.0,0.0,0.0,0.0,61.0,81.7,153.0,600.0,125.0,76.0,0.0,4.0,3.0,50.0,4.0,1.0,25.0,57.0,0.0,0.0,0.0,0.0,19.0,16.0,37.0,79.2,18.0,15.0,96.0,1.7,44.0,0.0,0.0,3296.0,14.0,81.0,144.0,342.4,30.0,0.0,30.0,9.0,2.0,13.0,6.0,17.0,0.0,6.0,138.0,25.0,101.0,7.0,84.5,0.1,0.4,0.0,0.0,1.4,0.3,18.2,1.6,0.6,26.8,5.3,0.0,0.0,0.0,8.7,81.7,21.9,85.7,17.9,10.9,0.0,0.6,0.4,50.0,0.6,0.1,3.6,8.1,0.0,0.0,0.0,0.0,2.7,2.3,5.3,79.2,18.0,15.0,13.7,1.7,6.3,0.0,0.0,471.0,2.0,11.6,342.4,4.3,0.0,4.3,1.3,0.3,1.9,0.9,2.4,0.0,0.9,19.7,3.6,14.4
CD_I1009260,3.0,Sam,Flanders,21,183,81,3,RIGHT,VIC,2019,2020,Moe (Vic)/Lowanna College (Vic)/Gippsland U18,11.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009260.png?im=Scale,width=0.6,height=0.6",24/07/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,3.0,59.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,27.8,10.0,0.0,0.0,0.0,16.0,78.4,37.0,148.0,29.0,11.0,3.0,0.0,1.0,66.7,1.0,2.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,68.8,0.0,0.0,16.0,0.8,11.0,1.0,2.0,296.0,3.0,37.0,403.0,153.1,2.0,0.0,9.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,36.0,5.0,26.0,3.0,59.0,0.0,0.0,7.0,0.0,1.7,0.0,0.0,0.0,0.0,27.8,3.3,0.0,0.0,0.0,5.3,78.4,12.3,49.3,9.7,3.7,1.0,0.0,0.3,66.7,0.3,0.7,3.3,7.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,68.8,0.0,0.0,5.3,0.8,3.7,0.3,0.7,98.9,1.0,12.3,153.1,0.7,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.3,0.0,12.0,1.7,8.7
CD_I1009288,0.0,Deakyn,Smith,20,181,78,34,RIGHT,VIC,2020,,Doveton (Vic)/Caulfield Grammar (Vic)/Dandenong (U18),,preseason,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009288.png?im=Scale,width=0.6,height=0.6",22/08/2002,CD_T90,MELB,Melbourne,Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009291,0.0,Isiah,Winder,20,180,80,22,RIGHT,WA,2022,2021,Eaton (WA)/Peel Thunder (WAFL),2.0,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009291.png?im=Scale,width=0.6,height=0.6",16/05/2002,CD_T150,WCE,West Coast Eagles,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009301,7.0,Jamarra,Ugle-Hagan,21,197,91,2,LEFT,VIC,2020,2021,South Warrnambool (Vic)/Scotch College (Vic)/Oakleigh U18,1.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009301.png?im=Scale,width=0.6,height=0.6",04/04/2002,CD_T140,WB,Western Bulldogs,Bulldogs,7.0,77.9,11.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,7.0,44.6,33.0,12.0,2.0,16.7,13.0,59.2,71.0,352.0,42.0,22.0,8.0,4.0,9.0,33.3,1.0,8.0,18.0,27.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,50.0,0.0,0.0,44.0,1.6,30.0,16.0,9.0,1216.0,4.0,71.0,443.0,127.3,0.0,8.0,37.0,1.0,24.0,3.0,0.0,5.0,2.0,0.0,74.0,15.0,41.0,7.0,77.9,1.6,0.0,1.0,0.0,2.3,0.0,0.0,0.0,1.0,44.6,4.7,1.7,0.3,16.7,1.9,59.2,10.1,50.3,6.0,3.1,1.1,0.6,1.3,33.3,0.1,1.1,2.6,3.9,0.0,0.0,0.0,0.0,2.1,0.0,0.6,50.0,0.0,0.0,6.3,1.6,4.3,2.3,1.3,173.9,0.6,10.1,127.3,0.0,1.1,5.3,0.1,3.4,0.4,0.0,0.7,0.3,0.0,10.6,2.1,5.9
CD_I1009308,5.0,Noah,Cumberland,22,183,78,38,LEFT,QLD,2019,2022,Maroochydore (Qld)/Brisbane (NEAFL),43.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009308.png?im=Scale,width=0.6,height=0.6",15/03/2001,CD_T120,RICH,Richmond,Tigers,5.0,70.2,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,56.3,27.0,3.0,1.0,33.3,11.0,47.9,48.0,273.0,23.0,14.0,10.0,6.0,8.0,37.5,3.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,41.2,0.0,0.0,34.0,2.4,12.0,6.0,3.0,957.0,3.0,69.0,456.0,118.7,0.0,0.0,23.0,1.0,16.0,2.0,2.0,19.0,9.0,2.0,48.0,17.0,21.0,5.0,70.2,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6,56.3,5.4,0.6,0.2,33.3,2.2,47.9,9.6,54.6,4.6,2.8,2.0,1.2,1.6,37.5,0.6,1.2,3.2,2.8,0.0,0.0,0.0,0.0,2.0,0.0,0.8,41.2,0.0,0.0,6.8,2.4,2.4,1.2,0.6,191.4,0.6,13.8,118.7,0.0,0.0,4.6,0.2,3.2,0.4,0.4,3.8,1.8,0.4,9.6,3.4,4.2
CD_I1009320,2.0,Hewago,Oea,21,177,74,47,RIGHT,INT,2020,2022,Gordons Port Moresby (PNG),,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009320.png?im=Scale,width=0.6,height=0.6",13/11/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,2.0,69.4,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,45.5,10.0,0.0,0.0,0.0,12.0,71.4,21.0,77.0,15.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,66.7,0.0,0.0,12.0,1.3,2.0,0.0,0.0,384.0,3.0,22.0,588.0,30.7,1.0,0.0,6.0,2.0,0.0,1.0,4.0,5.0,1.0,4.0,22.0,6.0,12.0,2.0,69.4,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,45.5,5.0,0.0,0.0,0.0,6.0,71.4,10.5,38.5,7.5,4.0,1.0,0.5,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,2.0,0.0,2.5,66.7,0.0,0.0,6.0,1.3,1.0,0.0,0.0,192.1,1.5,11.0,30.7,0.5,0.0,3.0,1.0,0.0,0.5,2.0,2.5,0.5,2.0,11.0,3.0,6.0
CD_I1009378,7.0,Trent,Rivers,21,188,87,24,RIGHT,WA,2019,2020,Willetton (WA)/East Fremantle (WAFL),32.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009378.png?im=Scale,width=0.6,height=0.6",30/07/2001,CD_T90,MELB,Melbourne,Demons,7.0,78.3,2.0,2.0,13.0,1.0,17.0,0.0,0.0,5.0,3.0,28.1,39.0,0.0,0.0,0.0,57.0,80.1,141.0,548.0,113.0,64.0,1.0,3.0,6.0,16.7,2.0,1.0,28.0,57.0,0.0,0.0,0.0,0.0,19.0,14.0,40.0,76.2,5.0,5.0,84.0,1.5,35.0,1.0,0.0,2577.0,17.0,80.0,249.0,270.2,28.0,0.0,28.0,11.0,6.0,9.0,5.0,18.0,1.0,6.0,139.0,18.0,100.0,7.0,78.3,0.3,0.3,13.0,0.1,2.4,0.0,0.0,0.7,0.4,28.1,5.6,0.0,0.0,0.0,8.1,80.1,20.1,78.3,16.1,9.1,0.1,0.4,0.9,16.7,0.3,0.1,4.0,8.1,0.0,0.0,0.0,0.0,2.7,2.0,5.7,76.2,5.0,5.0,12.0,1.5,5.0,0.1,0.0,368.2,2.4,11.4,270.2,4.0,0.0,4.0,1.6,0.9,1.3,0.7,2.6,0.1,0.9,19.9,2.6,14.3
CD_I1009380,0.0,Jeremy,Sharp,21,189,81,20,RIGHT,WA,2019,2020,Attadale (WA)/Aquinas College (WA)/East Fremantle (WAFL),27.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009380.png?im=Scale,width=0.6,height=0.6",13/08/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009383,1.0,Trey,Ruscoe,21,193,95,21,RIGHT,WA,2019,2020,Booragoon (WA)/Aquinas College (WA)/East Fremantle (WAFL),55.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009383.png?im=Scale,width=0.6,height=0.6",03/11/2001,CD_T40,COLL,Collingwood,Magpies,1.0,85.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45.5,5.0,0.0,0.0,0.0,5.0,100.0,11.0,58.0,11.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,100.0,0.0,0.0,9.0,4.5,7.0,0.0,0.0,168.0,5.0,8.0,504.0,81.4,4.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,11.0,1.0,6.0,1.0,85.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45.5,5.0,0.0,0.0,0.0,5.0,100.0,11.0,58.0,11.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,100.0,0.0,0.0,9.0,4.5,7.0,0.0,0.0,168.4,5.0,8.0,81.4,4.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,11.0,1.0,6.0
CD_I1009385,3.0,Deven,Robertson,21,185,84,2,RIGHT,WA,2019,2020,Manning (WA)/Aquinas College (WA)/Perth (WAFL),22.0,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009385.png?im=Scale,width=0.6,height=0.6",30/06/2001,CD_T20,BL,Brisbane Lions,Lions,3.0,37.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,28.6,2.0,0.0,0.0,0.0,15.0,25.0,8.0,38.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,5.0,1.7,0.0,0.0,0.0,166.0,1.0,26.0,434.0,132.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,7.0,5.0,5.0,3.0,37.0,0.0,0.0,2.0,0.0,1.7,0.0,0.0,0.0,0.0,28.6,0.7,0.0,0.0,0.0,5.0,25.0,2.7,12.7,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,55.5,0.3,8.7,132.5,0.3,0.0,0.3,0.0,0.0,0.3,0.3,1.3,0.0,0.3,2.3,1.7,1.7
CD_I1009386,2.0,Jaxon,Prior,21,189,85,20,LEFT,WA,2019,2021,Sorrento-Duncraig (WA)/West Perth (WAFL),59.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009386.png?im=Scale,width=0.6,height=0.6",04/06/2001,CD_T20,BL,Brisbane Lions,Lions,2.0,52.8,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,16.7,2.0,0.0,0.0,0.0,12.0,78.6,14.0,68.0,11.0,10.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,76.9,1.0,1.0,13.0,13.0,5.0,0.0,1.0,395.0,2.0,13.0,439.0,130.6,4.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,12.0,3.0,10.0,2.0,52.8,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,16.7,1.0,0.0,0.0,0.0,6.0,78.6,7.0,34.0,5.5,5.0,0.5,0.5,0.5,100.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.5,76.9,1.0,1.0,6.5,13.0,2.5,0.0,0.5,197.9,1.0,6.5,130.6,2.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.5,6.0,1.5,5.0
CD_I1009389,0.0,Jake,Pasini,22,192,92,24,RIGHT,WA,2019,,Caversham (WA)/Swan Districts (WAFL),8.0,rookieElevation,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009389.png?im=Scale,width=0.6,height=0.6",06/02/2001,CD_T110,PORT,Port Adelaide,Power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009399,7.0,Luke,Jackson,21,199,102,9,RIGHT,WA,2019,2020,Bullcreek-Leeming (WA)/East Fremantle (WAFL)/Melbourne,3.0,nationalDraft,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009399.png?im=Scale,width=0.6,height=0.6",29/09/2001,CD_T60,FRE,Fremantle,Freo,7.0,83.2,6.0,0.0,40.0,0.0,15.0,0.0,0.0,0.0,8.0,52.9,45.0,10.0,2.0,20.0,30.0,74.4,82.0,473.0,61.0,26.0,10.0,4.0,9.0,43.8,2.0,7.0,26.0,43.0,75.0,27.0,36.0,47.5,9.0,4.0,9.0,66.7,0.0,0.0,39.0,0.9,14.0,6.0,3.0,1236.0,12.0,96.0,119.0,365.9,4.0,158.0,36.0,10.0,16.0,9.0,7.0,27.0,7.0,7.0,85.0,17.0,40.0,7.0,83.2,0.9,0.0,40.0,0.0,2.1,0.0,0.0,0.0,1.1,52.9,6.4,1.4,0.3,20.0,4.3,74.4,11.7,67.6,8.7,3.7,1.4,0.6,1.3,43.8,0.3,1.0,3.7,6.1,10.7,3.9,36.0,47.5,1.3,0.6,1.3,66.7,0.0,0.0,5.6,0.9,2.0,0.9,0.4,176.6,1.7,13.7,365.9,0.6,22.6,5.1,1.4,2.3,1.3,1.0,3.9,1.0,1.0,12.1,2.4,5.7
